MSZoning,LotArea,Street,Neighborhood,YearBuilt,OverallCond,ExterQual,GrLivArea,FullBath,GarageArea,BsmtCond,FireplaceQu,Electrical,LotFrontage,KitchenQual,PavedDrive,SalePrice,MSZoning_mean,Neighborhood_mean,OverallCond_mean,BsmtCond_mean,FireplaceQu_mean,Electrical_mean,ExterQual_Gd_dummy0,ExterQual_TA_dummy1,ExterQual_Ex_dummy2,ExterQual_Fa_dummy3,FullBath_2_dummy0,FullBath_1_dummy1,FullBath_3_dummy2,FullBath_0_dummy3,KitchenQual_Gd_dummy0,KitchenQual_TA_dummy1,KitchenQual_Ex_dummy2,KitchenQual_Fa_dummy3,PavedDrive_Y_dummy0,PavedDrive_N_dummy1,PavedDrive_P_dummy2,LotFrontage_imp
RL,7950,Pave,Edwards,1977,6,TA,1426,1,440,TA,NA,SBrkr,75.0,TA,Y,159500,191004.99478714162,128219.7,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,75.0
RL,8556,Pave,CollgCr,2006,5,Gd,1240,2,826,TA,NA,SBrkr,74.0,Gd,Y,194000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,74.0
RL,13125,Pave,Crawfor,1940,6,TA,1740,1,240,TA,Gd,SBrkr,75.0,TA,Y,219500,191004.99478714162,210624.72549019608,153961.59126984127,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,75.0
RL,10800,Pave,OldTown,1936,8,TA,1466,2,566,TA,TA,SBrkr,60.0,Gd,Y,170000,191004.99478714162,128225.30088495575,155651.73611111112,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,60.0
RL,15870,Pave,NAmes,1969,5,TA,1096,1,299,TA,NA,SBrkr,,TA,Y,138800,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RM,4435,Pave,CollgCr,2004,5,Gd,848,1,420,TA,Gd,SBrkr,37.0,Gd,Y,155900,126316.83027522935,197965.77333333335,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,37.0
RL,8775,Pave,CollgCr,1994,5,TA,990,1,299,TA,NA,SBrkr,65.0,TA,Y,126000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,65.0
RL,11040,Pave,NWAmes,1971,7,Gd,1258,2,528,TA,NA,SBrkr,80.0,Gd,Y,145000,191004.99478714162,189050.0684931507,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,80.0
RL,7500,Pave,Sawyer,1963,5,TA,1040,1,308,TA,NA,SBrkr,75.0,TA,Y,133000,191004.99478714162,136793.13513513515,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,75.0
RL,8749,Pave,CollgCr,2002,5,Gd,1459,2,527,TA,Gd,SBrkr,70.0,Gd,Y,192000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,70.0
RL,8800,Pave,NAmes,1964,6,TA,1251,1,461,TA,Gd,SBrkr,80.0,TA,Y,160000,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,80.0
RL,13031,Pave,Gilbert,1995,5,TA,1498,2,409,TA,TA,SBrkr,,TA,Y,187500,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.5
RL,9069,Pave,SawyerW,1992,6,TA,996,1,564,TA,NA,SBrkr,73.0,Gd,Y,147000,191004.99478714162,186555.7966101695,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,73.0
RM,1974,Pave,MeadowV,1973,5,TA,1092,1,286,TA,NA,SBrkr,,TA,Y,83500,126316.83027522935,98576.4705882353,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
FV,10574,Pave,Somerst,2005,5,Gd,1953,2,1043,TA,Gd,SBrkr,85.0,Gd,Y,252000,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,85.0
RM,2522,Pave,Edwards,2004,5,Gd,1709,2,380,TA,NA,SBrkr,24.0,Gd,Y,137500,126316.83027522935,128219.7,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,24.0
FV,3316,Pave,Somerst,2005,5,Gd,1247,1,550,TA,Gd,SBrkr,37.0,Gd,Y,197000,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,37.0
RL,8544,Pave,NAmes,1950,4,TA,1040,2,400,NA,NA,FuseA,60.0,TA,Y,92900,191004.99478714162,145847.08,120438.43859649122,105652.8918918919,141331.48260869566,122196.89361702128,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.0
FV,2160,Pave,Somerst,1999,5,Gd,1252,2,462,TA,NA,SBrkr,24.0,Gd,Y,160000,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,24.0
RL,8400,Pave,SWISU,1925,5,TA,1694,2,576,TA,Gd,SBrkr,60.0,TA,Y,136500,191004.99478714162,142591.36,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.0
RL,9230,Pave,NAmes,1965,8,TA,1200,1,884,TA,NA,SBrkr,71.0,Gd,Y,146000,191004.99478714162,145847.08,155651.73611111112,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,71.0
RL,5868,Pave,NAmes,1956,7,TA,936,1,308,TA,NA,SBrkr,74.0,TA,Y,129000,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,74.0
RL,9317,Pave,CollgCr,2006,5,Gd,1314,2,440,TA,Gd,SBrkr,78.0,Gd,Y,176432,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,78.0
RM,6882,Pave,IDOTRR,1914,7,TA,1355,1,0,TA,NA,SBrkr,60.0,Gd,Y,127000,126316.83027522935,100123.78378378379,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,60.0
RL,3696,Pave,StoneBr,1986,5,Gd,1088,1,461,TA,NA,SBrkr,,Gd,Y,170000,191004.99478714162,310499.0,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,60.5
RM,6000,Pave,BrkSide,1936,6,TA,1324,1,240,TA,NA,SBrkr,50.0,TA,Y,128000,126316.83027522935,124834.05172413793,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,50.0
RL,11880,Pave,NWAmes,1978,5,TA,1601,2,478,TA,TA,SBrkr,82.0,TA,Y,157000,191004.99478714162,189050.0684931507,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,82.0
RL,8400,Pave,SWISU,1920,5,TA,438,1,246,Fa,NA,FuseF,60.0,Fa,N,60000,191004.99478714162,142591.36,203146.91473812424,121809.53333333334,141331.48260869566,107675.44444444444,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,60.0
RL,9758,Pave,NAmes,1971,5,TA,950,1,280,TA,NA,SBrkr,61.0,TA,Y,119500,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,61.0
RL,7000,Pave,NAmes,1960,7,TA,1134,1,254,TA,NA,SBrkr,70.0,TA,Y,135000,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,70.0
RL,8910,Pave,NAmes,1959,6,TA,1194,1,539,TA,Fa,SBrkr,79.0,TA,Y,159500,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,167298.48484848486,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,79.0
RM,2016,Pave,BrDale,1970,5,TA,1302,2,440,TA,NA,SBrkr,24.0,TA,Y,106000,126316.83027522935,104493.75,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,24.0
RL,12256,Pave,NoRidge,1994,5,Gd,2622,2,712,TA,TA,SBrkr,98.0,Gd,Y,325000,191004.99478714162,335295.31707317074,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,98.0
RL,10357,Pave,SawyerW,1990,5,Gd,1442,2,719,TA,TA,SBrkr,114.0,Gd,Y,179900,191004.99478714162,186555.7966101695,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,114.0
RL,23257,Pave,Gilbert,2006,5,Gd,2021,2,422,Gd,Gd,SBrkr,168.0,Gd,Y,274725,191004.99478714162,192854.50632911394,203146.91473812424,213599.9076923077,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,168.0
RL,8063,Pave,Gilbert,2000,5,TA,1690,2,463,TA,TA,SBrkr,,TA,Y,181000,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.5
RL,11362,Pave,NridgHt,2004,5,Gd,1836,2,862,TA,Gd,SBrkr,107.0,Gd,Y,280000,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,107.0
RL,8000,Pave,Gilbert,1995,5,TA,1658,2,431,TA,TA,SBrkr,,TA,Y,188000,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.5
RL,10480,Pave,NWAmes,1976,6,TA,1964,2,483,TA,Gd,SBrkr,80.0,TA,Y,205000,191004.99478714162,189050.0684931507,153961.59126984127,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,80.0
RL,7100,Pave,NAmes,1957,7,TA,816,1,308,TA,NA,FuseA,73.0,TA,Y,129900,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,141331.48260869566,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,73.0
RL,8923,Pave,NAmes,1953,7,TA,1008,1,240,TA,NA,SBrkr,66.0,Gd,Y,134500,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,66.0
RL,5400,Pave,OldTown,1954,7,TA,833,1,326,TA,NA,SBrkr,90.0,Gd,Y,117000,191004.99478714162,128225.30088495575,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,90.0
RL,12085,Pave,NridgHt,2007,5,Gd,1734,2,928,TA,Gd,SBrkr,93.0,Ex,Y,318000,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,93.0
RL,7750,Pave,Gilbert,2002,5,Gd,1419,2,527,TA,TA,SBrkr,,Gd,Y,184100,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,9764,Pave,Sawyer,1967,7,TA,894,1,450,TA,NA,SBrkr,57.0,Gd,Y,130000,191004.99478714162,136793.13513513515,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,57.0
RL,13825,Pave,Sawyer,1958,6,TA,1601,1,300,TA,NA,SBrkr,85.0,TA,Y,140000,191004.99478714162,136793.13513513515,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,85.0
RL,7560,Pave,NAmes,1959,5,TA,1040,1,286,TA,NA,FuseA,70.0,TA,Y,133700,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,70.0
RM,8263,Pave,IDOTRR,1920,5,TA,1012,1,308,TA,Gd,FuseA,59.0,TA,Y,118400,126316.83027522935,100123.78378378379,203146.91473812424,183632.6209000763,226351.41578947369,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,59.0
RL,10084,Pave,CollgCr,2005,5,Gd,1552,2,782,TA,NA,SBrkr,84.0,Gd,Y,212900,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,84.0
RL,8926,Pave,Edwards,1956,3,TA,960,1,288,TA,NA,FuseA,,TA,Y,112000,191004.99478714162,128219.7,101929.4,183632.6209000763,141331.48260869566,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,9405,Pave,Edwards,1947,9,TA,698,1,0,TA,NA,SBrkr,50.0,TA,Y,118000,191004.99478714162,128219.7,216004.54545454544,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,50.0
RL,9125,Pave,Gilbert,1992,5,TA,1482,2,392,TA,TA,SBrkr,,Gd,Y,163900,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,10434,Pave,NAmes,1955,5,TA,1005,1,672,TA,TA,SBrkr,60.0,Fa,Y,115000,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,60.0
RL,3684,Pave,Blmngtn,2007,5,Gd,1555,2,660,TA,TA,SBrkr,53.0,Gd,Y,174000,191004.99478714162,194870.88235294117,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,53.0
RL,14572,Pave,Gilbert,2004,5,Gd,1530,2,630,TA,Gd,SBrkr,182.0,Gd,Y,259000,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,182.0
RL,11796,Pave,Gilbert,2004,5,Gd,1959,2,434,TA,Gd,SBrkr,59.0,Gd,Y,215000,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,59.0
RM,7200,Pave,OldTown,1980,5,TA,936,1,672,TA,NA,SBrkr,60.0,TA,Y,140000,126316.83027522935,128225.30088495575,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.0
RL,7804,Pave,SWISU,1928,3,TA,1981,2,576,TA,TA,SBrkr,65.0,Gd,Y,135000,191004.99478714162,142591.36,101929.4,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,65.0
RL,10712,Pave,Mitchel,1991,5,TA,974,1,0,TA,NA,SBrkr,63.0,TA,Y,93500,191004.99478714162,156270.1224489796,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,63.0
RM,9900,Pave,OldTown,1880,4,TA,2210,2,205,TA,NA,SBrkr,90.0,Fa,N,117500,126316.83027522935,128225.30088495575,120438.43859649122,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,90.0
RL,9828,Pave,SawyerW,1995,5,Gd,2020,2,466,TA,TA,SBrkr,80.0,Gd,Y,239500,191004.99478714162,186555.7966101695,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,80.0
RL,8773,Pave,Gilbert,1997,5,TA,1600,2,460,TA,TA,SBrkr,57.0,TA,Y,169000,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,57.0
RM,6180,Pave,BrkSide,1926,5,TA,986,1,180,TA,Gd,SBrkr,60.0,TA,Y,102000,126316.83027522935,124834.05172413793,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.0
RL,9600,Pave,NAmes,1950,5,TA,1252,1,288,TA,NA,FuseA,80.0,TA,Y,119000,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,80.0
RL,6342,Pave,Sawyer,1875,8,TA,1020,1,0,TA,NA,SBrkr,54.0,TA,N,94000,191004.99478714162,136793.13513513515,155651.73611111112,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,54.0
RL,9819,Pave,Mitchel,1977,5,TA,1567,2,714,TA,TA,SBrkr,,Gd,Y,196000,191004.99478714162,156270.1224489796,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,8731,Pave,BrkSide,1920,5,TA,1167,1,495,TA,Gd,SBrkr,98.0,TA,Y,144000,191004.99478714162,124834.05172413793,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,98.0
RL,7350,Pave,NAmes,1951,7,TA,952,1,840,TA,NA,SBrkr,60.0,TA,Y,139000,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.0
RL,10304,Pave,NWAmes,1976,7,TA,1868,2,484,TA,TA,SBrkr,,Gd,Y,197500,191004.99478714162,189050.0684931507,158145.48780487804,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,9965,Pave,CollgCr,2006,5,Gd,2828,3,1052,TA,TA,SBrkr,77.0,Gd,Y,424870,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,77.0
RL,9000,Pave,Sawyer,1959,3,TA,1006,1,0,TA,NA,SBrkr,,TA,Y,80000,191004.99478714162,136793.13513513515,101929.4,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,12180,Pave,Edwards,1941,4,TA,924,1,280,TA,NA,FuseA,60.0,Fa,Y,80000,191004.99478714162,128219.7,120438.43859649122,183632.6209000763,141331.48260869566,122196.89361702128,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,60.0
RM,6240,Pave,BrkSide,1928,6,TA,1576,1,225,TA,Gd,SBrkr,52.0,TA,Y,149000,126316.83027522935,124834.05172413793,153961.59126984127,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,52.0
RL,11200,Pave,SawyerW,1985,5,Gd,1298,2,403,TA,TA,SBrkr,,Gd,Y,180000,191004.99478714162,186555.7966101695,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,12000,Pave,Crawfor,1941,7,TA,1564,1,234,TA,Gd,SBrkr,75.0,Fa,Y,174500,191004.99478714162,210624.72549019608,158145.48780487804,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,75.0
RM,5700,Pave,OldTown,1926,7,TA,1111,1,288,TA,Gd,SBrkr,,TA,Y,116900,126316.83027522935,128225.30088495575,158145.48780487804,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RM,9000,Pave,OldTown,1920,9,TA,1482,1,324,TA,NA,SBrkr,50.0,TA,Y,143000,126316.83027522935,128225.30088495575,216004.54545454544,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,50.0
RL,8280,Pave,NAmes,1950,5,TA,932,1,306,TA,Gd,FuseA,57.0,Gd,Y,124000,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,226351.41578947369,122196.89361702128,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,57.0
RL,17755,Pave,Edwards,1959,4,TA,1466,1,528,TA,Gd,SBrkr,134.0,Fa,Y,149900,191004.99478714162,128219.7,120438.43859649122,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,134.0
RL,14115,Pave,Crawfor,1956,7,TA,1811,1,470,TA,Gd,SBrkr,90.0,Ex,Y,230000,191004.99478714162,210624.72549019608,158145.48780487804,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,90.0
RM,5890,Pave,IDOTRR,1930,8,Gd,816,1,432,TA,NA,SBrkr,,TA,Y,120500,126316.83027522935,100123.78378378379,155651.73611111112,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,13700,Pave,NAmes,1965,6,TA,1820,1,492,TA,Gd,SBrkr,,Gd,Y,201800,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,60.5
RL,10768,Pave,Veenker,1976,8,Gd,1437,2,528,TA,Fa,SBrkr,90.0,Gd,Y,218000,191004.99478714162,238772.72727272726,155651.73611111112,183632.6209000763,167298.48484848486,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,90.0
RL,9350,Pave,NAmes,1965,8,TA,1265,2,502,TA,Gd,SBrkr,85.0,Gd,Y,179900,191004.99478714162,145847.08,155651.73611111112,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,85.0
RL,5001,Pave,NridgHt,2007,5,Gd,1314,2,626,TA,Gd,SBrkr,34.0,Gd,Y,230000,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,34.0
RL,11932,Pave,Somerst,2007,5,Gd,1580,2,830,TA,NA,SBrkr,92.0,Gd,Y,235128,191004.99478714162,225379.83720930232,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,92.0
RL,9120,Pave,NWAmes,1974,6,Gd,1876,2,540,TA,TA,SBrkr,76.0,Gd,Y,185000,191004.99478714162,189050.0684931507,153961.59126984127,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,76.0
RL,2280,Pave,NPkVill,1978,5,TA,1456,2,440,TA,TA,SBrkr,24.0,TA,Y,146000,191004.99478714162,142694.44444444444,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,24.0
RL,14778,Pave,Crawfor,1954,7,Gd,1640,1,924,TA,Gd,SBrkr,,Gd,Y,224000,191004.99478714162,210624.72549019608,158145.48780487804,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,60.5
RL,8724,Pave,Sawyer,1968,5,TA,894,1,450,TA,Po,SBrkr,109.0,TA,Y,129000,191004.99478714162,136793.13513513515,203146.91473812424,183632.6209000763,129764.15,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,109.0
RL,12900,Pave,Sawyer,1969,4,TA,1258,0,400,TA,NA,SBrkr,60.0,TA,Y,108959,191004.99478714162,136793.13513513515,120438.43859649122,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,60.0
RL,16157,Pave,Veenker,1978,7,TA,1432,1,588,TA,TA,SBrkr,,Gd,Y,194000,191004.99478714162,238772.72727272726,158145.48780487804,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,60.5
RL,9541,Pave,NridgHt,2009,5,Gd,1502,2,644,TA,NA,SBrkr,79.0,Gd,Y,233170,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,79.0
RL,10475,Pave,CollgCr,2008,5,Gd,1694,2,776,TA,NA,SBrkr,64.0,Gd,Y,245350,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,64.0
RL,10852,Pave,Gilbert,2000,5,TA,1671,2,472,TA,TA,SBrkr,58.0,TA,Y,173000,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,58.0
RL,13728,Pave,Edwards,1935,7,TA,2108,2,540,TA,TA,SBrkr,120.0,Gd,Y,235000,191004.99478714162,128219.7,158145.48780487804,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,120.0
RL,35760,Pave,NoRidge,1995,5,Gd,3627,3,807,TA,TA,SBrkr,118.0,Gd,Y,625000,191004.99478714162,335295.31707317074,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,118.0
RL,9880,Pave,Mitchel,1977,6,TA,1118,1,358,TA,Po,SBrkr,76.0,TA,Y,171000,191004.99478714162,156270.1224489796,153961.59126984127,183632.6209000763,129764.15,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,76.0
RL,9120,Pave,NAmes,1958,6,TA,1261,1,433,TA,TA,SBrkr,76.0,TA,Y,163000,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,76.0
